date,country,position,streams,artists,artist_genres,duration,explicit,name
2019/07/04,cz,108,27930,Billie Eilish,"art pop, pop, electropop",193143,False,bury a friend
2020/10/08,pt,48,79738,MC Kevinho,"funk ostentacao, arrocha, funk carioca, funk pop",151579,False,Te gusta
2017/09/07,co,87,56179,"Luis Fonsi, Daddy Yankee, Justin Bieber","trap latino, pop, canadian pop, latin hip hop, reggaeton, latin pop, puerto rican pop",228826,False,Despacito - Remix
2018/05/10,nl,6,1276096,Ariana Grande,"dance pop, pop",205946,False,no tears left to cry
2018/10/25,pt,92,37395,Diogo Piçarra,portuguese pop,236000,False,Paraíso
2022/11/17,ua,98,37167,"Scally Milano, uglystephan","russian drain, russian viral rap, russian hip hop",144705,True,Я хочу тебя трахать
2020/05/14,de,169,454879,Twenty One Pilots,"modern rock, rock",220051,False,Level of Concern
2017/03/23,cr,72,29638,Daddy Yankee,"trap latino, latin hip hop, reggaeton",234320,False,Shaky Shaky
2022/02/24,global,109,6820925,"Doja Cat, The Weeknd","canadian contemporary r&b, dance pop, pop, canadian pop",186173,True,You Right
2021/08/19,id,62,492897,"Ariana Grande, Justin Bieber","dance pop, pop, canadian pop",228482,False,Stuck with U (with Justin Bieber)
2021/12/02,py,116,36911,Los Angeles De Charly,"ranchera, tropical, musica mexicana",230266,False,Que Levante La Mano
2022/07/07,cz,62,56374,Mr.Kitty,weirdcore,257147,False,After Dark
2019/05/30,pe,99,107943,Myke Towers,"trap latino, reggaeton",207731,True,La Playa
2017/04/20,co,98,41834,"Yandel, Farruko, Zion & Lennox, Egbert Rosa aka Haze","trap latino, reggaeton flow, latin hip hop, reggaeton",252493,False,Encantadora (feat. Farruko & Zion & Lennox) - Remix
2020/07/30,ph,5,1386483,BLACKPINK,"k-pop girl group, k-pop",182956,False,How You Like That
2021/09/09,is,114,7571,Hafdís Huld,"icelandic pop, icelandic singer-songwriter, icelandic folk",123576,False,Bí bí og blaka
2019/02/28,cl,129,178762,"Yiordano Ignacio, Bayron Fire","reggaeton chileno, reggaeton flow",187201,False,Mambo Para Los Presos
2017/05/04,gb,198,274182,"Kanye West, Jamie Foxx","pop rap, southern hip hop, chicago rap, urban contemporary, neo soul, hip pop, r&b, hip hop, rap",207626,True,Gold Digger
2021/03/25,ph,23,657550,"Jeremy Zucker, Chelsea Cutler","tropical house, alt z, pop, electropop",174586,False,this is how you fall in love
2021/03/25,ph,141,219416,Tate McRae,pop,169265,True,you broke me first
2016/04/28,pl,95,25090,Ed Sheeran,"pop, uk pop",299146,False,I See Fire
2017/07/27,pe,146,52372,J Alvarez,"trap latino, reggaeton flow, latin hip hop, reggaeton",208280,False,Esa Boquita
2022/01/06,hu,51,52943,Krúbi,"magyar alternative, hungarian pop, hungarian hip hop, magyar trap",530690,True,Szív
2022/11/10,ec,109,76440,"Lasso, Sebastian Yatra","reggaeton colombiano, colombian pop, latin pop, pop venezolano",198880,False,Ojos Marrones - Con Sebastián Yatra
2022/07/14,dk,148,60495,Lil Nas X,"pop, lgbtq+ hip hop",143901,True,THATS WHAT I WANT
2014/01/19,de,23,200180,Helene Fischer,"classic schlager, schlager",219466,False,Atemlos durch die Nacht
2019/01/10,hu,170,12428,"Jonas Blue, Liam Payne, Lennon Stella","canadian pop, pop, uk pop, uk dance, alt z, edm, post-teen pop, pop dance, tropical house, electropop, dance pop",193377,False,Polaroid
2019/03/14,cl,33,624333,"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","reggaeton, latin hip hop, trap boricua, latin pop, reggaeton flow, trap latino",273198,False,A Solas - Remix
2020/04/30,do,101,17285,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","reggaeton flow, trap boricua, trap latino, latin hip hop, reggaeton",267500,False,Verte Ir
2022/11/03,cr,168,34799,Rels B,"urbano espanol, trap latino, spanish hip hop, r&b en espanol",209680,False,A Mí
2022/08/25,fi,85,68479,Gettomasa,"finnish hip hop, finnish dance pop",229347,True,Silmät
2019/04/11,lu,7,11001,Ariana Grande,"dance pop, pop",178626,True,7 rings
2015/05/21,ie,41,37450,Rihanna,"pop, dance pop, barbadian pop, urban contemporary",320161,False,American Oxygen
2020/10/15,ec,90,51076,"Camilo, Christian Nodal","nueva musica mexicana, ranchera, colombian pop, musica mexicana, reggaeton colombiano, mariachi",177791,False,La Mitad
2018/10/18,ec,183,18459,"Fonseca, Cali Y El Dandee","tropical, colombian pop, latin pop, champeta, electro latino, reggaeton, reggaeton colombiano",169800,False,Volver a Verte (feat. Cali y El Dandee)
2015/08/13,nz,4,124895,One Direction,"pop, talent show, boy band, post-teen pop",192106,False,Drag Me Down
2016/11/10,gb,25,1032534,"Nevada, Mark Morrison, Fetty Wap","eurodance, pop rap, southern hip hop, pop, new jersey rap, british soul, dance pop, trap, rap",167038,False,The Mack
2021/01/14,th,169,50508,"Pop Pongkool, feat. AUTTA",thai pop,231098,False,มนุษย์เอ๋ย (HUMAN ERROR)
2020/11/12,es,86,420400,Manuel Turizo,"reggaeton, latin pop, reggaeton colombiano, colombian pop, trap latino",191945,False,Quiéreme Mientras Se Pueda
2017/06/08,sv,41,12834,Charlie Puth,"dance pop, viral pop, pop",211475,False,Attention
2015/07/09,ar,198,8646,"Enrique Iglesias, Sean Paul, Descemer Bueno, Gente De Zona","dance pop, latin pop, mexican pop, pop rap, cubaton, dancehall, latin hip hop",322395,False,Bailando - Matoma Remix
2021/07/01,global,22,17225337,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign","pop rap, southern hip hop, pop, baton rouge rap, r&b, dance pop, trap soul, trap, hip hop, rap",121572,True,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)
2015/10/29,au,56,127341,Alessia Cara,"pop, canadian pop, canadian contemporary r&b, uk pop, electropop, dance pop, post-teen pop",199453,False,Here
2019/10/31,th,28,157151,p n v .,"thai indie rock, thai indie pop",220031,False,ฉันเป็นทะเล (ไม่ใช่เขา)
2021/02/04,bg,88,7912,FYRE,"bulgarian trap, bulgarian hip hop, bulgarian pop",260013,True,Всекиму своето
2017/03/02,ni,184,1939,"Enrique Iglesias, Descemer Bueno, Gente De Zona","latin hip hop, mexican pop, latin pop, cubaton",243413,False,Bailando - Spanish Version
2016/03/17,tw,113,18890,YOONA,korean pop,196049,False,덕수궁 돌담길의 봄 Deoksugung Stonewall Walkway (Feat. 10cm)
2017/05/11,ph,168,145596,Ed Sheeran,"pop, uk pop",237333,False,What Do I Know?
2015/10/29,lv,199,1767,Oasis,"madchester, rock, britpop, pop rock, beatlesque, permanent wave",258906,False,Wonderwall
2017/05/11,uy,39,27832,"Ricky Martin, Maluma","dance pop, reggaeton, puerto rican pop, latin pop, mexican pop, reggaeton colombiano, trap latino",259195,False,Vente Pa' Ca (feat. Maluma)
2020/09/10,hk,96,28436,Leslie Cheung,"classic cantopop, cantopop, c-pop",323760,False,追
2016/12/22,pt,87,23805,Lukas Graham,"scandipop, danish pop, pop",237300,False,7 Years
2016/12/29,it,164,71757,Kelly Clarkson,"talent show, pop, post-teen pop, dance pop, uk pop",229640,False,Underneath the Tree
2016/09/15,de,28,878180,"Alle Farben, YouNotUs","dance pop, deep euro house, tropical house, edm, pop dance, german dance",172640,False,Please Tell Rosie
2019/08/15,sk,138,8186,Ellie Goulding,"pop, indietronica, uk pop, post-teen pop, metropopolis, electropop, dance pop, edm",201072,False,Sixteen
2017/03/16,sg,59,76361,"Charlie Puth, Selena Gomez","dance pop, viral pop, pop, post-teen pop",217706,False,We Don't Talk Anymore (feat. Selena Gomez)
2015/10/08,pl,181,12486,Foster The People,"rock, indietronica, modern rock",239600,False,Pumped Up Kicks
2023/02/23,lv,9,24954,INSTASAMKA,"zhenskiy rep, russian hip hop",119475,False,ЗА ДЕНЬГИ ДА
2022/08/04,it,150,332740,Gala,"eurodance, europop, hip house",214000,False,Freed from Desire
2018/01/11,ni,176,2502,Bruno Mars,"dance pop, pop",225983,False,24K Magic
2015/07/23,global,193,993541,"Meghan Trainor, John Legend","pop, pop soul, urban contemporary, neo soul, hip pop, post-teen pop, r&b, dance pop, uk pop",225053,False,Like I'm Gonna Lose You (feat. John Legend)
2018/06/21,mx,60,633871,La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, ranchera",182306,False,Entre Beso Y Beso
2017/01/12,ph,99,165777,"Piolo Pascual, Sarah Geronimo",opm,290246,False,Paano Ba Ang Magmahal
2015/03/15,global,186,1223428,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",294973,True,Star67
2017/07/20,hn,69,11269,"Sebastian Yatra, Nacho, Wisin","reggaeton, latin hip hop, pop venezolano, dominican pop, latin pop, reggaeton colombiano, colombian pop, trap latino",223613,False,Alguien Robo
2015/12/03,es,49,350485,One Direction,"pop, talent show, boy band, post-teen pop",230333,False,Perfect
2019/01/17,ch,89,56955,"Capital Bra, Juju","german hip hop, frauenrap",159517,False,Melodien (feat. Juju)
2020/12/10,sa,185,12311,"Big Sean, Post Malone","pop rap, southern hip hop, pop, melodic rap, detroit hip hop, dfw rap, r&b, trap, hip hop, rap",199758,True,Wolves (feat. Post Malone)
2017/07/20,do,54,17162,CNCO,"boy band, reggaeton, latin pop",222560,False,Reggaetón Lento (Bailemos)
2019/07/11,sa,194,9006,Fall Out Boy,"modern rock, emo",231813,False,Centuries
2022/10/20,hn,177,17272,Bacilos,"rock en espanol, latin pop, colombian pop, tropical",266160,False,Caraluna
2018/08/30,ca,63,317066,"Khalid, Normani","pop r&b, pop, urban contemporary, rap, r&b, dance pop, post-teen pop",201707,False,Love Lies (with Normani)
2018/07/05,is,137,6420,Sálin hans Jóns míns,"icelandic pop, classic icelandic pop, icelandic rock",207911,False,Hjá þér
2020/08/06,ch,69,75550,Apache 207,german hip hop,183793,False,Matrix
2016/08/25,at,10,87396,"Jonas Blue, JP Cooper","neo mellow, pop, uk pop, pop dance, uk dance, dance pop, tropical house, edm",196613,False,Perfect Strangers
2014/08/03,es,26,240236,Danny Romero,"spanish pop, latin pop, electro latino",189466,False,Cosas Locas
2018/09/20,uy,72,18231,"Plan B, Chencho Corleone, Farruko, Darell, Brytiago","trap latino, reggaeton flow, latin hip hop, reggaeton",271514,True,Ella Fuma
2016/02/04,dk,191,39887,Lord Siva,"danish pop, danish hip hop",192710,False,Byen Der Larmer
2016/10/13,nl,51,314660,"Gavin James, Mark McCabe","irish pop, pop, neo mellow",195194,False,Nervous (The Ooh Song) - Mark McCabe Remix
2022/06/02,id,184,325651,Tulus,"indonesian singer-songwriter, indonesian jazz, indonesian pop",182656,False,Labirin
2014/10/19,mt,5,4174,Meghan Trainor,"pop, hip pop, post-teen pop, dance pop, uk pop",187920,False,All About That Bass
2021/11/04,nz,2,299142,"Elton John, Dua Lipa, PNAU","dance pop, alternative dance, pop, glam rock, uk pop, piano rock, edm, aussietronica, australian dance, australian electropop, mellow gold",202735,False,Cold Heart - PNAU Remix
2022/01/13,gr,187,29699,Wang,greek drill,175942,True,Mordor
2019/10/10,ch,48,89257,"Capital Bra, Samra",german hip hop,169230,False,Satellit
2016/11/10,ni,177,1506,Avicii,"pop rap, pop, pop dance, dance pop, edm",230613,False,Waiting For Love
2019/08/15,tr,42,351792,Ben Fero,"turkish hip hop, turkish trap, turkce drill",173189,True,Motivasyon
2020/12/17,ca,1,1728697,Taylor Swift,pop,214706,False,willow
2022/01/06,nl,49,387691,"Lil Nas X, Jack Harlow","pop, deep underground hip hop, kentucky hip hop, lgbtq+ hip hop, rap",212352,True,INDUSTRY BABY (feat. Jack Harlow)
2015/11/26,tw,27,45126,Alessia Cara,"pop, canadian pop, canadian contemporary r&b, uk pop, electropop, dance pop, post-teen pop",199453,False,Here
2015/12/24,cz,78,8339,Sigala,"pop, uk pop, pop dance, dance pop, tropical house, edm",227709,False,Easy Love
2018/04/19,pe,78,89974,J Balvin,"reggaeton colombiano, trap latino, reggaeton",248826,False,Ambiente
2018/09/06,pa,177,8328,Anuel AA,"reggaeton flow, reggaeton, trap boricua, trap latino",190296,True,Bandolera
2015/11/19,mt,67,2222,DNCE,"pop, post-teen pop, dance pop, edm, uk pop",218440,True,Cake By The Ocean
2020/02/20,ie,142,46844,Tom Walker,"pop, uk pop, indie anthem-folk",195451,False,Better Half of Me
2020/02/13,ch,78,64011,"MEDUZA, Goodboys","tropical house, dance pop, pop dance, pop house, edm, uk dance, electro house, pop",152913,False,Piece Of Your Heart
2021/01/14,my,128,51232,"Daniel Caesar, H.E.R.","pop, urban contemporary, canadian contemporary r&b, r&b, rap",209400,False,Best Part (feat. H.E.R.)
2018/01/04,id,38,211043,"Avicii, Rita Ora","pop rap, pop, uk pop, post-teen pop, pop dance, electropop, dance pop, tropical house, edm",181812,False,Lonely Together (feat. Rita Ora)
2018/09/13,my,181,34894,"The Chainsmokers, Emily Warren","nyc pop, pop, pop dance, electropop, dance pop, tropical house, edm",173613,False,Side Effects (feat. Emily Warren)
2015/09/10,hn,12,9885,Charly Black,"jamaican dancehall, dancehall",214866,False,Gyal You A Party Animal
2020/12/17,mx,169,678337,Banda MS de Sergio Lizárraga,"musica mexicana, banda, norteno",225213,False,Por Mi No Te Detengas
2014/04/06,no,34,164337,Sam Smith,"dance pop, pop, uk pop",194079,False,Money On My Mind
2019/08/01,it,182,284800,"Wisin & Yandel, Romeo Santos","bachata, latin hip hop, reggaeton, electro latino, trap latino",226200,False,Aullando
2018/02/01,ar,29,650750,"Mueva Records, Duki","trap latino, trap triste, argentine hip hop, trap argentino",217199,True,Hellow Cotto
2023/03/23,nz,181,51426,SZA,"pop, r&b",180853,True,Nobody Gets Me
2017/06/01,gb,51,864988,"G-Eazy, Kehlani","pop rap, pop, oakland hip hop, indie pop rap, post-teen pop, r&b, dance pop, rap",225525,False,Good Life (with G-Eazy & Kehlani)
2017/03/30,cr,109,20911,Justin Bieber,"pop, canadian pop",200786,False,Sorry
2016/10/06,cl,4,405680,"Drake, Wizkid, Kyla","afropop, canadian pop, uk funky, nigerian pop, toronto rap, azonto, afro dancehall, nigerian hip hop, canadian hip hop, hip hop, rap",173986,False,One Dance
2022/09/15,it,178,282806,Baby Gang,"trap italiana, italian hip hop",217103,True,Mentalité
2022/02/03,cl,16,884909,"Anuel AA, Myke Towers, Jhay Cortez","trap latino, reggaeton flow, reggaeton, trap boricua",239797,True,Súbelo
2019/03/28,cr,71,37103,Christian Nodal,"nueva musica mexicana, musica mexicana, ranchera, mariachi",156520,False,No Te Contaron Mal
2021/07/01,no,81,128378,Harry Styles,pop,174000,False,Watermelon Sugar
2018/11/29,nl,80,318751,Sheck Wes,"vapor trap, trap, rap",183906,True,Mo Bamba
2016/08/04,gr,154,2579,Ed Sheeran,"pop, uk pop",299146,False,I See Fire
2021/08/26,pa,199,11137,Bad Bunny,"reggaeton, trap latino",221186,False,ANTES QUE SE ACABE
2016/01/07,dk,166,39836,Sam Smith,"dance pop, pop, uk pop",239316,False,I'm Not The Only One
2022/06/02,pl,8,1242155,"Białas, prod.Białas","polish trap, polish hip hop",141663,False,Zosia
2018/11/29,is,177,7161,"JóiPé, Króli","icelandic pop, icelandic hip hop",152000,False,08:16
2020/01/09,cz,13,75916,Maroon 5,pop,189486,False,Memories
2019/01/31,mt,119,3619,"Robin Schulz, Erika Sirola","deep house, dance pop, deep euro house, tropical house, edm, pop dance, finnish pop, german dance, pop",214941,False,Speechless (feat. Erika Sirola)
2021/06/24,my,73,73159,"Billie Eilish, Khalid","pop r&b, art pop, pop, electropop",200185,False,lovely (with Khalid)
2018/10/11,no,42,220361,"Lauv, Julia Michaels","pop, alt z, electropop, dance pop, post-teen pop",174860,False,There's No Way (feat. Julia Michaels)
2021/03/18,py,169,26986,"Arcangel, Sech","trap latino, panamanian pop, latin hip hop, reggaeton",182626,True,Amantes y Amigos
2015/11/12,co,140,22275,Rihanna,"dance pop, urban contemporary, barbadian pop, pop",225146,False,Diamonds
2016/01/14,global,54,4323343,"Kygo, Parson James","pop, pop soul, pop dance, tropical house, edm",222801,False,Stole the Show
2020/12/31,us,113,2042845,Mother Mother,vancouver indie,181680,False,Hayloft
2017/01/12,cl,174,63636,Sia,"dance pop, australian dance, pop, australian pop",216120,False,Chandelier
2016/12/08,ni,105,2199,Adele,"british soul, pop, pop soul, uk pop",295493,False,Hello
2021/09/16,eg,176,12228,Kanye West,"chicago rap, rap",339249,False,Off The Grid
2021/11/25,kr,143,11334,Dua Lipa,"dance pop, pop, uk pop",183290,False,Don't Start Now
2022/02/10,py,158,31554,Maluma,"reggaeton colombiano, reggaeton, trap latino",199112,False,Hawái
2019/10/17,us,153,1686345,"Summer Walker, Drake","pop, canadian pop, toronto rap, r&b, canadian hip hop, hip hop, rap",222374,True,Girls Need Love (with Drake) - Remix
2017/06/08,de,71,537157,Rita Ora,"pop rap, pop, uk pop, post-teen pop, electropop, dance pop, tropical house, edm",180757,False,Your Song
2022/11/03,bg,164,8660,"Elton John, Dua Lipa, PNAU","australian dance, pop, mellow gold, australian electropop, glam rock, piano rock, aussietronica, alternative dance, dance pop, uk pop",202735,False,Cold Heart - PNAU Remix
2020/07/23,tr,80,294066,Adamlar,turkish rock,234597,False,Zombi
2015/01/04,no,166,43819,Isac Elliot,"finnish hip hop, finnish pop, finnish dance pop",223093,False,Tired of Missing You
2013/07/21,mx,31,21750,"Avicii, Nicky Romero","progressive electro house, edm, dutch edm, pop, tropical house, electro house, progressive house, pop edm, pop dance, dance pop, pop rap, big room",208316,False,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2020/06/25,pt,78,50232,Julinho Ksd,"hip hop tuga, rap criolo",205217,False,Sentimento Safari
2015/08/20,gt,147,3376,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",267023,False,Hotline Bling
2017/12/07,co,110,45250,Ed Sheeran,"pop, uk pop",281560,False,Thinking out Loud
2022/02/17,ro,90,29280,Irina Rimes,"moldovan pop, romanian pop",185945,False,N-avem timp
2015/03/01,bo,91,1304,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","pop rap, dance pop, seattle hip hop, pop",258342,False,Can't Hold Us (feat. Ray Dalton)
2017/12/28,is,46,14169,Land og synir,"icelandic pop, classic icelandic pop, sunnlensk tonlist, icelandic rock",191332,False,Jólasynir
2021/12/30,global,170,6050310,Conan Gray,"bedroom pop, pop",198040,False,Heather
2019/06/13,fi,52,115581,Cledos,"finnish trap, finnish hip hop, finnish dance pop",161071,False,PIDÄKII
2015/10/01,sk,64,2530,Demi Lovato,"uk pop, dance pop, pop, post-teen pop",205745,True,Confident
2020/01/30,is,77,8366,"Birnir, Lil Binni","icelandic pop, icelandic hip hop",168568,False,Besti Minn
2018/05/31,th,76,24660,"Camila Cabello, Young Thug","pop rap, gangster rap, southern hip hop, pop, melodic rap, rap, atl trap, post-teen pop, dance pop, atl hip hop, trap, hip hop, uk pop",217306,False,Havana (feat. Young Thug)
